id_luminaria,piso,area,ubicacion_especifica,tipo_led,marca,potencia_watts,vida_util_nominal,fecha_instalacion,criticidad,horas_operacion_dia,vida_util_real_calculada,horas_uso_acumuladas,porcentaje_vida_consumida,ciclos_encendido_dia,ciclos_acumulados,temperatura_promedio_c,humedad_promedio_pct,voltaje_promedio_v,fecha_falla,fecha_cambio,motivo_cambio,estado_actual,dias_desde_instalacion,horas_restantes_estimadas,dias_restantes_estimados,nivel_riesgo,prioridad_mantenimiento
LED-00939,Piso 2,Centro Consultas,Centro Consultas - Sector 6,LED Downlight,Philips,12,45000,2020-09-04,MEDIA,12,41349,23832,57.64,6,11916,23.02565277674435,43.64115773645859,223.9156050117495,,,,OPERATIVO,1986,17517,1460.0,BAJO,4
LED-00940,Piso 2,Centro Consultas,Centro Consultas - Sector 6,LED Downlight,Genérico A,12,45000,2023-02-22,MEDIA,12,44839,13020,29.04,6,6510,22.628511458234836,67.34025448649226,221.32459568237496,,,,OPERATIVO,1085,31819,2652.0,BAJO,5
LED-00941,Piso 2,Centro Consultas,Centro Consultas - Sector 7,LED Downlight,Osram,12,45000,2020-01-10,MEDIA,12,45418,26688,58.76,6,13344,23.2057950746704,66.00464457065468,223.36383834477502,,,,OPERATIVO,2224,18730,1561.0,BAJO,4
LED-00942,Piso 2,Centro Consultas,Centro Consultas - Sector 7,LED Downlight,Genérico B,12,45000,2022-01-17,MEDIA,12,34722,17832,51.36,6,8916,22.35300801570481,62.21528563654956,222.54156107076207,,,,OPERATIVO,1486,16890,1408.0,BAJO,5
LED-00943,Piso 2,Centro Consultas,Centro Consultas - Sector 7,LED Downlight,Philips,12,45000,2021-11-20,MEDIA,12,41874,18528,44.25,6,9264,18.68908617239229,53.914294740231284,219.04386439713082,,,,OPERATIVO,1544,23346,1946.0,BAJO,5
LED-00944,Piso 2,Centro Consultas,Centro Consultas - Sector 7,LED Downlight,LG,12,45000,2023-01-23,MEDIA,12,45172,13380,29.62,6,6690,22.399015369249682,58.587477784812606,221.98094207077227,,,,OPERATIVO,1115,31792,2649.0,BAJO,5
LED-00945,Piso 2,Centro Consultas,Centro Consultas - Sector 7,LED Downlight,Samsung,12,45000,2022-08-22,MEDIA,12,40716,15228,37.4,6,7614,19.252902519141198,69.24280244008585,223.05522937639182,,,,OPERATIVO,1269,25488,2124.0,BAJO,5
LED-00946,Piso 2,Centro Consultas,Centro Consultas - Sector 7,LED Downlight,Samsung,12,45000,2020-04-30,MEDIA,12,47818,25356,53.03,6,12678,18.779013832864035,49.091972835253046,221.82934649024367,,,,OPERATIVO,2113,22462,1872.0,BAJO,5
LED-00947,Piso 2,Centro Consultas,Centro Consultas - Sector 7,LED Downlight,Philips,12,45000,2019-11-22,MEDIA,12,48037,27276,56.78,6,13638,22.726930139160917,59.58184371331672,219.5339973399909,,,,OPERATIVO,2273,20761,1730.0,BAJO,4
LED-00948,Piso 2,Centro Consultas,Centro Consultas - Sector 7,LED Downlight,LG,12,45000,2020-03-11,MEDIA,12,42333,25956,61.31,6,12978,19.559542151761278,64.80603541520085,221.37593253741645,,,,OPERATIVO,2163,16377,1365.0,BAJO,4
LED-00949,Piso 2,Centro Consultas,Centro Consultas - Sector 7,LED Downlight,Osram,12,45000,2020-06-04,MEDIA,12,48990,24936,50.9,6,12468,24.94178522244074,52.963487104057876,223.7995446213399,,,,OPERATIVO,2078,24054,2004.0,BAJO,5
LED-00950,Piso 2,Centro Consultas,Centro Consultas - Sector 7,LED Downlight,Philips,12,45000,2023-06-05,MEDIA,12,52232,11784,22.56,6,5892,21.115477440621387,68.55107219171612,219.91832509603913,,,,OPERATIVO,982,40448,3371.0,BAJO,5
LED-00951,Piso 2,Centro Consultas,Centro Consultas - Sector 8,LED Downlight,Philips,12,45000,2019-12-28,MEDIA,12,44349,26844,60.53,6,13422,24.263388914060577,53.279645447812996,220.91160045405573,,,,OPERATIVO,2237,17505,1459.0,BAJO,4
LED-00952,Piso 2,Centro Consultas,Centro Consultas - Sector 8,LED Downlight,Genérico A,12,45000,2022-02-06,MEDIA,12,40618,17592,43.31,6,8796,21.545018762583318,51.28571406308866,220.2040430916637,,,,OPERATIVO,1466,23026,1919.0,BAJO,5
LED-00953,Piso 2,Centro Consultas,Centro Consultas - Sector 8,LED Downlight,LG,12,45000,2020-05-18,MEDIA,12,50569,25140,49.71,6,12570,23.365818603540806,48.08318338910965,219.66513682941437,,,,OPERATIVO,2095,25429,2119.0,BAJO,5
LED-00954,Piso 2,Centro Consultas,Centro Consultas - Sector 8,LED Downlight,Osram,12,45000,2020-01-02,MEDIA,12,48947,26784,54.72,6,13392,22.61749340978647,59.43160163261836,218.1757966586205,,,,OPERATIVO,2232,22163,1847.0,BAJO,4
LED-00955,Piso 2,Centro Consultas,Centro Consultas - Sector 8,LED Downlight,Philips,12,45000,2020-01-26,MEDIA,12,48343,26496,54.81,6,13248,18.651791181703537,45.800177008361565,223.70446827927603,,,,OPERATIVO,2208,21847,1821.0,BAJO,4
LED-00956,Piso 2,Centro Consultas,Centro Consultas - Sector 8,LED Downlight,Samsung,12,45000,2019-12-27,MEDIA,12,57217,26856,46.94,6,13428,18.42167831882751,41.126986886319415,222.30308868228053,,,,OPERATIVO,2238,30361,2530.0,BAJO,5
LED-00957,Piso 2,Centro Consultas,Centro Consultas - Sector 8,LED Downlight,Genérico B,12,45000,2020-11-16,MEDIA,12,40630,22956,56.5,6,11478,19.345892632867937,45.6980423098306,220.76427302808966,,,,OPERATIVO,1913,17674,1473.0,BAJO,4
LED-00958,Piso 2,Centro Consultas,Centro Consultas - Sector 8,LED Downlight,Philips,12,45000,2019-09-30,MEDIA,12,63138,27912,44.21,6,13956,23.16190115642665,59.52915235655634,222.94710241879957,,,,OPERATIVO,2326,35226,2936.0,BAJO,5
LED-00959,Piso 2,Centro Consultas,Centro Consultas - Sector 8,LED Downlight,Osram,12,45000,2021-01-16,MEDIA,12,41098,22224,54.07,6,11112,22.770068601861617,61.29211254403061,218.0441469777525,,,,OPERATIVO,1852,18874,1573.0,BAJO,5
LED-00960,Piso 2,Centro Consultas,Centro Consultas - Sector 8,LED Downlight,Philips,12,45000,2023-04-02,MEDIA,12,46314,12552,27.1,6,6276,22.553841696731585,67.62312548908227,223.81051478300245,,,,OPERATIVO,1046,33762,2814.0,BAJO,5
LED-00961,Piso 2,Centro Consultas,Centro Consultas - Sector 9,LED Downlight,Philips,12,45000,2021-04-03,MEDIA,12,36794,21300,57.89,6,10650,18.519194236307275,53.971767330024925,219.44147011078581,,,,OPERATIVO,1775,15494,1291.0,BAJO,4
LED-00962,Piso 2,Centro Consultas,Centro Consultas - Sector 9,LED Downlight,Samsung,12,45000,2022-06-11,MEDIA,12,55710,16092,28.89,6,8046,22.657158422517938,50.703114710477536,218.98562269673556,,,,OPERATIVO,1341,39618,3302.0,BAJO,5
LED-00963,Piso 2,Centro Consultas,Centro Consultas - Sector 9,LED Downlight,Osram,12,45000,2022-10-12,MEDIA,12,54226,14616,26.95,6,7308,25.48418418207086,67.36622713747546,219.2560903963046,,,,OPERATIVO,1218,39610,3301.0,BAJO,5
LED-00964,Piso 2,Centro Consultas,Centro Consultas - Sector 9,LED Downlight,Osram,12,45000,2021-10-18,MEDIA,12,44008,18924,43.0,6,9462,24.620882090793227,69.03593697854066,223.33901836452986,,,,OPERATIVO,1577,25084,2090.0,BAJO,5
LED-00965,Piso 2,Centro Consultas,Centro Consultas - Sector 9,LED Downlight,LG,12,45000,2021-08-25,MEDIA,12,45437,19572,43.07,6,9786,21.67691801386341,58.855117002507036,221.34351099991045,,,,OPERATIVO,1631,25865,2155.0,BAJO,5
LED-00966,Piso 2,Centro Consultas,Centro Consultas - Sector 9,LED Downlight,Genérico B,12,45000,2022-11-08,MEDIA,12,50794,14292,28.14,6,7146,22.519620861219785,42.644267301723765,220.48199314149923,,,,OPERATIVO,1191,36502,3042.0,BAJO,5
LED-00967,Piso 2,Centro Consultas,Centro Consultas - Sector 9,LED Downlight,Genérico A,12,45000,2020-09-12,MEDIA,12,46953,23736,50.55,6,11868,21.98551439339183,49.8859124132199,220.64361868435506,,,,OPERATIVO,1978,23217,1935.0,BAJO,5
LED-00968,Piso 2,Centro Consultas,Centro Consultas - Sector 9,LED Downlight,Samsung,12,45000,2021-10-18,MEDIA,12,52560,18924,36.0,6,9462,25.059529530780654,46.105333249956594,223.24016670704862,,,,OPERATIVO,1577,33636,2803.0,BAJO,5
LED-00969,Piso 2,Centro Consultas,Centro Consultas - Sector 9,LED Downlight,Philips,12,45000,2022-11-25,MEDIA,12,40210,14088,35.04,6,7044,18.382250917451245,50.56692925212236,223.13943193210002,,,,OPERATIVO,1174,26122,2177.0,BAJO,5
LED-00970,Piso 2,Centro Consultas,Centro Consultas - Sector 9,LED Downlight,Osram,12,45000,2022-03-13,MEDIA,12,39519,17172,43.45,6,8586,21.398353450651292,51.56657504475008,223.49249720880022,,,,OPERATIVO,1431,22347,1862.0,BAJO,5
LED-00971,Piso 2,Pasillos Principales,Pasillos Principales - Sector 1,LED Tubo T8,Philips,18,40000,2023-04-21,ALTA,24,44197,24648,55.77,6,6162,18.465902646562203,47.86822965444955,220.61642288131588,,,,OPERATIVO,1027,19549,815.0,BAJO,4
LED-00972,Piso 2,Pasillos Principales,Pasillos Principales - Sector 1,LED Tubo T8,Osram,18,40000,2021-06-07,ALTA,24,51004,41040,80.46,6,10260,24.134791182542184,48.04861601283318,221.5448272011075,,,,OPERATIVO,1710,9964,415.0,MEDIO,2
LED-00973,Piso 2,Pasillos Principales,Pasillos Principales - Sector 1,LED Tubo T8,Genérico A,18,40000,2021-03-29,ALTA,24,38907,42720,109.8,6,10680,22.49715803062068,56.5811167013662,218.68845175002915,2025-06-17,2025-06-19,FALLA,REEMPLAZADO,1780,-3813,-159.0,REEMPLAZADO,0
LED-00974,Piso 2,Pasillos Principales,Pasillos Principales - Sector 1,LED Tubo T8,Philips,18,40000,2022-09-09,ALTA,24,40883,30024,73.44,6,7506,20.150892359832053,40.63110707381406,222.33703522340127,,,,OPERATIVO,1251,10859,452.0,MEDIO,3
LED-00975,Piso 2,Pasillos Principales,Pasillos Principales - Sector 1,LED Tubo T8,Genérico A,18,40000,2020-05-06,ALTA,24,36812,50568,137.36,6,12642,21.87370511478113,41.90804309133392,221.31012780683878,,,,OPERATIVO,2107,-13756,-573.0,MUY ALTO,1
LED-00976,Piso 2,Pasillos Principales,Pasillos Principales - Sector 1,LED Tubo T8,LG,18,40000,2022-07-10,ALTA,24,37450,31488,84.08,6,7872,21.44274538951258,49.608962274902275,223.439919781712,,,,OPERATIVO,1312,5962,248.0,MEDIO,2
LED-00977,Piso 2,Pasillos Principales,Pasillos Principales - Sector 1,LED Tubo T8,Genérico A,18,40000,2020-10-16,ALTA,24,38650,46656,120.71,6,11664,20.121828180021396,60.582734618304606,223.6927429861515,2024-09-26,2024-09-28,FALLA,REEMPLAZADO,1944,-8006,-334.0,REEMPLAZADO,0
LED-00978,Piso 2,Pasillos Principales,Pasillos Principales - Sector 1,LED Tubo T8,Genérico B,18,40000,2020-12-19,ALTA,24,26102,45120,172.86,6,11280,22.304968080318506,42.11650191129684,223.60419794678384,2023-07-09,2023-07-12,FALLA,REEMPLAZADO,1880,-19018,-792.0,REEMPLAZADO,0
LED-00979,Piso 2,Pasillos Principales,Pasillos Principales - Sector 1,LED Tubo T8,Samsung,18,40000,2021-11-09,ALTA,24,46504,37320,80.25,6,9330,25.75155517739433,61.41873843594314,223.54795165749348,,,,OPERATIVO,1555,9184,383.0,MEDIO,2
LED-00980,Piso 2,Pasillos Principales,Pasillos Principales - Sector 1,LED Tubo T8,Samsung,18,40000,2023-01-30,ALTA,24,48539,26592,54.78,6,6648,22.225421771384138,43.8061848418928,221.55496087505844,,,,OPERATIVO,1108,21947,914.0,BAJO,4
LED-00981,Piso 2,Pasillos Principales,Pasillos Principales - Sector 2,LED Tubo T8,Genérico B,18,40000,2020-10-01,ALTA,24,46093,47016,102.0,6,11754,25.604028492713077,51.508271210654755,220.54623215632182,2025-07-22,2025-07-26,FALLA,REEMPLAZADO,1959,-923,-38.0,REEMPLAZADO,0
LED-00982,Piso 2,Pasillos Principales,Pasillos Principales - Sector 2,LED Tubo T8,Samsung,18,40000,2022-03-27,ALTA,24,38348,34008,88.68,6,8502,20.391409200786665,52.32449186702283,219.30619879314338,,,,OPERATIVO,1417,4340,181.0,MEDIO,2
LED-00983,Piso 2,Pasillos Principales,Pasillos Principales - Sector 2,LED Tubo T8,Philips,18,40000,2021-08-10,ALTA,24,38694,39504,102.09,6,9876,18.640507220231726,54.2335953953357,218.0598154084071,2025-06-22,2025-06-29,FALLA,REEMPLAZADO,1646,-810,-34.0,REEMPLAZADO,0
LED-00984,Piso 2,Pasillos Principales,Pasillos Principales - Sector 2,LED Tubo T8,Philips,18,40000,2022-01-03,ALTA,24,39471,36000,91.2,6,9000,24.171786758876852,67.45416461214688,223.1270926154645,,,,OPERATIVO,1500,3471,145.0,MUY ALTO,2
LED-00985,Piso 2,Pasillos Principales,Pasillos Principales - Sector 2,LED Tubo T8,Samsung,18,40000,2019-12-02,ALTA,24,38595,54312,140.72,6,13578,22.06783228246421,46.98705515948445,223.07197985413237,2024-02-12,2024-02-17,FALLA,REEMPLAZADO,2263,-15717,-655.0,REEMPLAZADO,0
LED-00986,Piso 2,Pasillos Principales,Pasillos Principales - Sector 2,LED Tubo T8,LG,18,40000,2021-12-25,ALTA,24,41070,36216,88.18,6,9054,19.245540782047463,46.76993749156165,219.27078889928902,,,,OPERATIVO,1509,4854,202.0,MEDIO,2
LED-00987,Piso 2,Pasillos Principales,Pasillos Principales - Sector 2,LED Tubo T8,Samsung,18,40000,2022-12-25,ALTA,24,34144,27456,80.41,6,6864,18.198537691561192,65.05732180476596,220.19220104930392,,,,OPERATIVO,1144,6688,279.0,MEDIO,2
LED-00988,Piso 2,Pasillos Principales,Pasillos Principales - Sector 2,LED Tubo T8,Osram,18,40000,2022-02-07,ALTA,24,46620,35160,75.42,6,8790,25.21304983589088,67.7857895924388,218.05458908768466,,,,OPERATIVO,1465,11460,478.0,MEDIO,3
LED-00989,Piso 2,Pasillos Principales,Pasillos Principales - Sector 2,LED Tubo T8,LG,18,40000,2021-04-29,ALTA,24,38946,41976,107.78,6,10494,22.855784930194122,45.654995583866835,222.8298010032901,2025-05-14,2025-05-17,FALLA,REEMPLAZADO,1749,-3030,-126.0,REEMPLAZADO,0
LED-00990,Piso 2,Pasillos Principales,Pasillos Principales - Sector 2,LED Tubo T8,Osram,18,40000,2021-05-04,ALTA,24,41420,41856,101.05,6,10464,18.68892888405099,56.774099693889056,221.01670065108007,2025-08-28,2025-08-29,FALLA,REEMPLAZADO,1744,-436,-18.0,REEMPLAZADO,0
LED-00991,Piso 2,Pasillos Principales,Pasillos Principales - Sector 3,LED Tubo T8,Philips,18,40000,2020-06-08,ALTA,24,39708,49776,125.35,6,12444,18.067964628857677,62.830179488486664,222.27808575117044,2024-08-18,2024-08-23,FALLA,REEMPLAZADO,2074,-10068,-420.0,REEMPLAZADO,0
LED-00992,Piso 2,Pasillos Principales,Pasillos Principales - Sector 3,LED Tubo T8,Philips,18,40000,2020-06-25,ALTA,24,32827,49368,150.38,6,12342,25.64140128382506,47.20454788066043,219.94114768242224,2024-01-12,2024-01-19,FALLA,REEMPLAZADO,2057,-16541,-689.0,REEMPLAZADO,0
LED-00993,Piso 2,Pasillos Principales,Pasillos Principales - Sector 3,LED Tubo T8,Osram,18,40000,2021-06-02,ALTA,24,41754,41160,98.58,6,10290,22.480927864074786,51.59387692983806,220.52149761084524,2025-11-24,2025-11-28,FALLA,REEMPLAZADO,1715,594,25.0,REEMPLAZADO,0
LED-00994,Piso 2,Pasillos Principales,Pasillos Principales - Sector 3,LED Tubo T8,Samsung,18,40000,2020-07-02,ALTA,24,30954,49200,158.94,6,12300,25.050064542104092,42.336369672738726,222.24082157726303,2023-07-16,2023-07-17,FALLA,REEMPLAZADO,2050,-18246,-760.0,REEMPLAZADO,0
LED-00995,Piso 2,Pasillos Principales,Pasillos Principales - Sector 3,LED Tubo T8,Osram,18,40000,2020-02-03,ALTA,24,39018,52800,135.32,6,13200,25.53524469808336,62.18689744333804,218.51971856512816,2024-05-20,2024-05-21,FALLA,REEMPLAZADO,2200,-13782,-574.0,REEMPLAZADO,0
LED-00996,Piso 2,Pasillos Principales,Pasillos Principales - Sector 3,LED Tubo T8,LG,18,40000,2022-12-02,ALTA,24,42472,28008,65.94,6,7002,21.76560799592849,41.47445171035531,219.14637283607814,,,,OPERATIVO,1167,14464,603.0,BAJO,3
LED-00997,Piso 2,Pasillos Principales,Pasillos Principales - Sector 3,LED Tubo T8,Philips,18,40000,2023-01-16,ALTA,24,39247,26928,68.61,6,6732,24.83519610660544,62.46997052214871,219.6338923830865,,,,OPERATIVO,1122,12319,513.0,BAJO,3
LED-00998,Piso 2,Pasillos Principales,Pasillos Principales - Sector 3,LED Tubo T8,Osram,18,40000,2021-09-07,ALTA,24,49588,38832,78.31,6,9708,25.36605160843787,57.447665135492656,221.2008812524687,,,,OPERATIVO,1618,10756,448.0,MEDIO,2
LED-00999,Piso 2,Pasillos Principales,Pasillos Principales - Sector 3,LED Tubo T8,Samsung,18,40000,2021-07-15,ALTA,24,28517,40128,140.71,6,10032,19.032520998632503,56.105774395078555,223.61942130842505,2024-05-08,2024-05-12,FALLA,REEMPLAZADO,1672,-11611,-484.0,REEMPLAZADO,0
LED-01000,Piso 2,Pasillos Principales,Pasillos Principales - Sector 3,LED Tubo T8,Genérico A,18,40000,2022-06-21,ALTA,24,43201,31944,73.94,6,7986,24.112764692631036,47.43437328720721,218.21804448989747,,,,OPERATIVO,1331,11257,469.0,MEDIO,3
LED-01001,Piso 2,Pasillos Principales,Pasillos Principales - Sector 4,LED Tubo T8,LG,18,40000,2021-05-02,ALTA,24,39887,41904,105.05,6,10476,23.803745347601303,43.39693669777376,220.43819843166477,2025-07-01,2025-07-07,FALLA,REEMPLAZADO,1746,-2017,-84.0,REEMPLAZADO,0
LED-01002,Piso 2,Pasillos Principales,Pasillos Principales - Sector 4,LED Tubo T8,Samsung,18,40000,2023-05-02,ALTA,24,36201,24384,67.36,6,6096,24.546885131161734,45.15034585129651,222.84698871095972,,,,OPERATIVO,1016,11817,492.0,BAJO,3
LED-01003,Piso 2,Pasillos Principales,Pasillos Principales - Sector 4,LED Tubo T8,Philips,18,40000,2021-09-19,ALTA,24,46760,38544,82.43,6,9636,19.107180687744997,59.97295720796102,221.14803384011373,,,,OPERATIVO,1606,8216,342.0,MEDIO,2
LED-01004,Piso 2,Pasillos Principales,Pasillos Principales - Sector 4,LED Tubo T8,Genérico A,18,40000,2020-09-03,ALTA,24,48727,47688,97.87,6,11922,22.698958948604616,42.562074528726214,220.69882394422658,2026-01-20,2026-01-23,FALLA,REEMPLAZADO,1987,1039,43.0,REEMPLAZADO,0
LED-01005,Piso 2,Pasillos Principales,Pasillos Principales - Sector 4,LED Tubo T8,Samsung,18,40000,2020-03-09,ALTA,24,45267,51960,114.79,6,12990,21.284789577906132,66.9579073170691,223.37754029882947,2024-10-02,2024-10-06,FALLA,REEMPLAZADO,2165,-6693,-279.0,REEMPLAZADO,0
LED-01006,Piso 2,Pasillos Principales,Pasillos Principales - Sector 4,LED Tubo T8,Genérico A,18,40000,2022-10-20,ALTA,24,41141,29040,70.59,6,7260,18.710186135649863,65.94984928623329,219.92371943930135,,,,OPERATIVO,1210,12101,504.0,MEDIO,3
LED-01007,Piso 2,Pasillos Principales,Pasillos Principales - Sector 4,LED Tubo T8,Osram,18,40000,2020-02-24,ALTA,24,36679,52296,142.57,6,13074,19.079827888573135,48.885302966769956,221.433702887252,2023-11-17,2023-11-19,FALLA,REEMPLAZADO,2179,-15617,-651.0,REEMPLAZADO,0
LED-01008,Piso 2,Pasillos Principales,Pasillos Principales - Sector 4,LED Tubo T8,Osram,18,40000,2021-05-20,ALTA,24,35832,41472,115.74,6,10368,25.14807977114654,62.70367668707191,219.99200421270606,2025-04-02,2025-04-07,FALLA,REEMPLAZADO,1728,-5640,-235.0,REEMPLAZADO,0
LED-01009,Piso 2,Pasillos Principales,Pasillos Principales - Sector 4,LED Tubo T8,Genérico B,18,40000,2021-11-28,ALTA,24,28973,36864,127.23,6,9216,19.970785977938416,41.89760226696039,218.79025721123813,2025-01-23,2025-01-27,FALLA,REEMPLAZADO,1536,-7891,-329.0,REEMPLAZADO,0
LED-01010,Piso 2,Pasillos Principales,Pasillos Principales - Sector 4,LED Tubo T8,Samsung,18,40000,2020-09-28,ALTA,24,44853,47088,104.98,6,11772,22.44236660262545,55.82738867276051,221.93261587064396,2025-04-05,2025-04-11,FALLA,REEMPLAZADO,1962,-2235,-93.0,REEMPLAZADO,0
LED-01011,Piso 2,Pasillos Principales,Pasillos Principales - Sector 5,LED Tubo T8,Genérico A,18,40000,2020-08-07,ALTA,24,38652,48336,125.05,6,12084,20.981257039153178,50.55129453876425,221.26090657149808,2024-05-10,2024-05-15,FALLA,REEMPLAZADO,2014,-9684,-404.0,REEMPLAZADO,0
LED-01012,Piso 2,Pasillos Principales,Pasillos Principales - Sector 5,LED Tubo T8,Samsung,18,40000,2020-06-06,ALTA,24,35520,49824,140.27,6,12456,23.41630251905608,64.0963636973228,221.3712617374491,2023-12-27,2024-01-03,FALLA,REEMPLAZADO,2076,-14304,-596.0,REEMPLAZADO,0
LED-01013,Piso 2,Pasillos Principales,Pasillos Principales - Sector 5,LED Tubo T8,Osram,18,40000,2023-06-29,ALTA,24,46401,22992,49.55,6,5748,20.357610959084223,57.13638753254551,222.47238643484923,,,,OPERATIVO,958,23409,975.0,BAJO,4
LED-01014,Piso 2,Pasillos Principales,Pasillos Principales - Sector 5,LED Tubo T8,Osram,18,40000,2019-10-23,ALTA,24,49446,55272,111.78,6,13818,24.543707954793227,67.89765289436994,221.27050047715935,2024-12-09,2024-12-11,FALLA,REEMPLAZADO,2303,-5826,-243.0,REEMPLAZADO,0
LED-01015,Piso 2,Pasillos Principales,Pasillos Principales - Sector 5,LED Tubo T8,Philips,18,40000,2021-04-01,ALTA,24,45051,42648,94.67,6,10662,24.589955695298396,65.71087084991734,220.4906430611296,2026-02-02,2026-02-04,FALLA,REEMPLAZADO,1777,2403,100.0,REEMPLAZADO,0
LED-01016,Piso 2,Pasillos Principales,Pasillos Principales - Sector 5,LED Tubo T8,Samsung,18,40000,2019-09-23,ALTA,24,40091,55992,139.66,6,13998,20.329571639972993,63.16802670512517,218.45316251615532,2023-10-01,2023-10-03,FALLA,REEMPLAZADO,2333,-15901,-663.0,REEMPLAZADO,0
LED-01017,Piso 2,Pasillos Principales,Pasillos Principales - Sector 5,LED Tubo T8,LG,18,40000,2020-03-28,ALTA,24,37597,51504,136.99,6,12876,18.717607352118765,68.84631168643328,222.8435698959575,2024-01-27,2024-02-03,FALLA,REEMPLAZADO,2146,-13907,-579.0,REEMPLAZADO,0
LED-01018,Piso 2,Pasillos Principales,Pasillos Principales - Sector 5,LED Tubo T8,Samsung,18,40000,2019-11-29,ALTA,24,48553,54384,112.01,6,13596,20.756772765815775,44.82953295062124,221.37898633072373,2025-04-16,2025-04-20,FALLA,REEMPLAZADO,2266,-5831,-243.0,REEMPLAZADO,0
LED-01019,Piso 2,Pasillos Principales,Pasillos Principales - Sector 5,LED Tubo T8,Genérico A,18,40000,2020-05-05,ALTA,24,43041,50592,117.54,6,12648,23.433373596303944,42.222247216313434,223.95699279009185,,,,OPERATIVO,2108,-7551,-315.0,MUY ALTO,1
LED-01020,Piso 2,Pasillos Principales,Pasillos Principales - Sector 5,LED Tubo T8,Samsung,18,40000,2023-04-19,ALTA,24,41008,24696,60.22,6,6174,22.463033468623085,49.12922775462593,218.51874504272092,,,,OPERATIVO,1029,16312,680.0,BAJO,4
LED-01021,Piso 3,Salas Procedimientos,Salas Procedimientos - Sector 1,LED Downlight,Samsung,12,45000,2022-08-18,ALTA,12,48698,15276,31.37,6,7638,20.243640518080444,44.79248380701833,218.984381529592,,,,OPERATIVO,1273,33422,2785.0,BAJO,5
LED-01022,Piso 3,Salas Procedimientos,Salas Procedimientos - Sector 1,LED Downlight,Samsung,12,45000,2020-02-10,ALTA,12,50154,26316,52.47,6,13158,25.246054325091585,69.25261509123044,219.39373792457872,,,,OPERATIVO,2193,23838,1986.0,BAJO,4
LED-01023,Piso 3,Salas Procedimientos,Salas Procedimientos - Sector 1,LED Downlight,Genérico A,12,45000,2021-06-15,ALTA,12,37334,20424,54.71,6,10212,23.08884507714895,44.94192688243185,220.578987545078,,,,OPERATIVO,1702,16910,1409.0,BAJO,4
LED-01024,Piso 3,Salas Procedimientos,Salas Procedimientos - Sector 1,LED Downlight,Philips,12,45000,2019-10-08,ALTA,12,50224,27816,55.38,6,13908,21.627329844994144,69.67839835319154,218.32846989355758,,,,OPERATIVO,2318,22408,1867.0,BAJO,4
LED-01025,Piso 3,Salas Procedimientos,Salas Procedimientos - Sector 1,LED Downlight,Philips,12,45000,2020-05-17,ALTA,12,45489,25152,55.29,6,12576,23.833921992780546,66.24241220466925,223.6323158118672,,,,OPERATIVO,2096,20337,1695.0,BAJO,4
LED-01026,Piso 3,Salas Procedimientos,Salas Procedimientos - Sector 1,LED Downlight,Genérico B,12,45000,2022-12-20,ALTA,12,29221,13788,47.19,6,6894,22.404362404959965,64.77664679280444,219.82102345488772,,,,OPERATIVO,1149,15433,1286.0,BAJO,4
