id_luminaria,piso,area,tipo_led,marca,criticidad,horas_uso_acumuladas,porcentaje_vida_consumida,dias_restantes_estimados,dias_restantes_predichos,nivel_riesgo,prioridad_mantenimiento,prob_falla_alto,prob_falla_medio,prob_falla_bajo
LED-01040,Piso 3,Salas Procedimientos,LED Downlight,LG,ALTA,28116,61.61,1460.0,1429.4204872851778,BAJO,3,0.008575305291723201,0.0,0.9914246947082768
LED-01041,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,22980,54.07,1627.0,1606.3758822569,BAJO,4,0.0,0.0,1.0
LED-01042,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,17136,43.27,1872.0,1861.9349065632753,BAJO,5,0.0,0.0,1.0
LED-01043,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,18420,39.1,2391.0,2384.740626837191,BAJO,5,0.0,0.0,1.0
LED-01044,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,18396,56.61,1175.0,1303.0635239045873,BAJO,4,0.0,0.0088268156424581,0.9911731843575419
LED-01045,Piso 3,Salas Procedimientos,LED Downlight,Genérico A,ALTA,28404,66.71,1181.0,1220.3498611763298,BAJO,3,0.0,0.0,1.0
LED-01046,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,28404,59.2,1631.0,1559.8926621036655,BAJO,4,0.0,0.0,1.0
LED-01047,Piso 3,Salas Procedimientos,LED Downlight,Samsung,ALTA,22872,49.46,1948.0,1913.8780532189378,BAJO,4,0.0,0.0,1.0
LED-01048,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,17808,39.62,2261.0,2287.02127601178,BAJO,5,0.0,0.0,1.0
LED-01049,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,25176,57.82,1531.0,1550.5403992366334,BAJO,4,0.0,0.0,1.0
LED-01050,Piso 3,Salas Procedimientos,LED Downlight,LG,ALTA,20412,51.71,1589.0,1561.859890827288,BAJO,4,0.009335302806499262,0.0,0.9906646971935007
LED-01051,Piso 3,Salas Procedimientos,LED Downlight,Genérico A,ALTA,20784,49.29,1782.0,1732.9490357926534,BAJO,4,0.0,0.0,1.0
LED-01052,Piso 3,Salas Procedimientos,LED Downlight,Genérico A,ALTA,14676,37.87,2007.0,2023.2373670718255,BAJO,5,0.0,0.0,1.0
LED-01053,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,18156,35.93,2698.0,2725.3897944990745,BAJO,5,0.0,0.0,1.0
LED-01054,Piso 3,Salas Procedimientos,LED Downlight,Genérico B,ALTA,13020,43.39,1415.0,1434.0898993074854,BAJO,5,0.0,0.0088268156424581,0.9911731843575419
LED-01055,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,21948,40.79,2654.0,2599.018902992978,BAJO,5,0.0,0.0,1.0
LED-01056,Piso 3,Salas Procedimientos,LED Downlight,LG,ALTA,22860,60.43,1248.0,1234.4004310586129,BAJO,4,0.009335302806499262,0.0,0.9906646971935007
LED-01057,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,24324,45.91,2388.0,2392.6608253316094,BAJO,5,0.0,0.0,1.0
LED-01058,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,24900,55.54,1661.0,1649.5500863093398,BAJO,4,0.0,0.0,1.0
LED-01059,Piso 3,Salas Procedimientos,LED Downlight,LG,ALTA,14460,25.89,3450.0,3496.4686752754556,BAJO,5,0.0,0.0,1.0
LED-01060,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,25500,47.5,2348.0,2400.727888710506,BAJO,4,0.0,0.0,1.0
LED-01061,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,12324,27.6,2694.0,2688.923976439578,BAJO,5,0.0,0.0,1.0
LED-01062,Piso 3,Salas Procedimientos,LED Downlight,LG,ALTA,24132,62.17,1224.0,1238.6188217590159,BAJO,3,0.0,0.0,1.0
LED-01063,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,16800,33.88,2733.0,2717.0164443414137,BAJO,5,0.0,0.0,1.0
LED-01064,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,21240,38.39,2840.0,2841.364881235141,BAJO,5,0.0,0.0,1.0
LED-01065,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,22692,52.64,1701.0,1675.8117716502438,BAJO,4,0.0,0.0,1.0
LED-01066,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,14460,27.85,3122.0,3176.788995916602,BAJO,5,0.0,0.0,1.0
LED-01067,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,24612,46.32,2376.0,2403.9051760448915,BAJO,4,0.0,0.0,1.0
LED-01068,Piso 3,Salas Procedimientos,LED Downlight,Genérico B,ALTA,14964,37.86,2047.0,2056.3794252944144,BAJO,5,0.0,0.0,1.0
LED-01069,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,22776,38.58,3021.0,2972.611818176693,BAJO,5,0.0,0.0,1.0
LED-01070,Piso 3,Salas Procedimientos,LED Downlight,Samsung,ALTA,15984,35.96,2372.0,2383.2934951793927,BAJO,5,0.0,0.0,1.0
LED-01071,Piso 3,Salas Procedimientos,LED Downlight,Genérico A,ALTA,18144,46.18,1762.0,1765.9401805412967,BAJO,4,0.0,0.0,1.0
LED-01072,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,26952,65.74,1171.0,1176.3485332905934,BAJO,3,0.0,0.0,1.0
LED-01073,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,13284,36.13,1957.0,1955.7407727159116,BAJO,5,0.0,0.0,1.0
LED-01074,Piso 3,Salas Procedimientos,LED Downlight,LG,ALTA,16788,34.76,2626.0,2616.784512089597,BAJO,5,0.0,0.0,1.0
LED-01075,Piso 3,Salas Procedimientos,LED Downlight,Samsung,ALTA,12000,33.88,1952.0,1940.2612353666127,BAJO,5,0.0,0.0,1.0
LED-01076,Piso 3,Salas Procedimientos,LED Downlight,Genérico B,ALTA,15384,36.1,2269.0,2252.928935264384,BAJO,5,0.0,0.0,1.0
LED-01077,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,15408,32.41,2678.0,2666.6405861595135,BAJO,5,0.0,0.0,1.0
LED-01078,Piso 3,Salas Procedimientos,LED Downlight,Genérico B,ALTA,11976,33.07,2020.0,2000.6970706980335,BAJO,5,0.0,0.0,1.0
LED-01079,Piso 3,Salas Procedimientos,LED Downlight,Genérico B,ALTA,20844,54.96,1424.0,1378.1562322805096,BAJO,4,0.0,0.0,1.0
LED-01080,Piso 3,Salas Procedimientos,LED Downlight,Genérico A,ALTA,15660,36.37,2283.0,2252.6395249491784,BAJO,5,0.0,0.0,1.0
LED-01081,Piso 3,Salas Procedimientos,LED Downlight,Genérico B,ALTA,18192,46.52,1743.0,1758.9398888338485,BAJO,4,0.0,0.0,1.0
LED-01082,Piso 3,Salas Procedimientos,LED Downlight,Genérico A,ALTA,11304,29.68,2232.0,2221.4950054081673,BAJO,5,0.0,0.0,1.0
LED-01083,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,25896,56.41,1668.0,1721.645498099455,BAJO,4,0.0,0.0,1.0
LED-01084,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,19320,37.66,2665.0,2678.380358198,BAJO,5,0.0,0.0,1.0
LED-01085,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,26844,74.88,750.0,742.6468141449874,MEDIO,3,0.0,0.0,1.0
LED-01086,Piso 3,Salas Procedimientos,LED Downlight,Samsung,ALTA,23220,56.01,1520.0,1527.2291960928806,BAJO,4,0.0,0.0,1.0
LED-01087,Piso 3,Salas Procedimientos,LED Downlight,Genérico A,ALTA,14376,44.15,1516.0,1527.1305905124268,BAJO,5,0.0,0.0088268156424581,0.9911731843575419
LED-01088,Piso 3,Salas Procedimientos,LED Downlight,Genérico A,ALTA,22584,55.02,1539.0,1523.620343499382,BAJO,4,0.0,0.0,1.0
LED-01089,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,13848,26.91,3135.0,3162.3985737140442,BAJO,5,0.0,0.0,1.0
LED-01090,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,22356,80.5,451.0,446.3264750014435,MEDIO,2,0.0,0.04569320515771708,0.954306794842283
LED-01091,Piso 3,Salas Procedimientos,LED Downlight,LG,ALTA,15660,38.59,2077.0,2113.2577245901653,BAJO,5,0.0,0.0,1.0
LED-01092,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,19368,46.32,1870.0,1905.2112263018912,BAJO,4,0.0,0.0,1.0
LED-01093,Piso 3,Salas Procedimientos,LED Downlight,Genérico A,ALTA,25032,57.12,1566.0,1573.455459254745,BAJO,4,0.0,0.0,1.0
LED-01094,Piso 3,Salas Procedimientos,LED Downlight,LG,ALTA,15828,33.94,2567.0,2601.6536871323133,BAJO,5,0.0,0.0,1.0
LED-01095,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,26784,58.44,1587.0,1613.1930162679466,BAJO,4,0.0,0.0,1.0
LED-01096,Piso 3,Salas Procedimientos,LED Downlight,Genérico A,ALTA,21588,52.69,1615.0,1609.0361578352106,BAJO,4,0.0,0.0,1.0
LED-01097,Piso 3,Salas Procedimientos,LED Downlight,Samsung,ALTA,13212,39.44,1690.0,1709.446956406611,BAJO,5,0.0,0.0088268156424581,0.9911731843575419
LED-01098,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,13428,27.17,3000.0,2952.9300785047026,BAJO,5,0.0,0.0,1.0
LED-01099,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,14532,35.1,2239.0,2233.7668201940846,BAJO,5,0.0,0.0,1.0
LED-01100,Piso 3,Salas Procedimientos,LED Downlight,Samsung,ALTA,17184,37.28,2409.0,2411.9212773618005,BAJO,5,0.0,0.0,1.0
LED-01101,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,20508,60.48,1117.0,1093.838590521255,BAJO,4,0.0,0.0,1.0
LED-01102,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,17640,37.11,2491.0,2545.7374127186727,BAJO,5,0.0,0.0,1.0
LED-01103,Piso 3,Salas Procedimientos,LED Downlight,Genérico B,ALTA,18504,54.06,1310.0,1322.7833334471386,BAJO,4,0.0,0.0,1.0
LED-01104,Piso 3,Salas Procedimientos,LED Downlight,Samsung,ALTA,25164,56.69,1602.0,1629.3196671614778,BAJO,4,0.0,0.0,1.0
LED-01105,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,27144,59.99,1509.0,1462.2987969524363,BAJO,4,0.0,0.0,1.0
LED-01106,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,16884,40.82,2040.0,2066.8284237343614,BAJO,5,0.0,0.0,1.0
LED-01107,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,13992,30.79,2621.0,2650.4122460499857,BAJO,5,0.0,0.0,1.0
LED-01108,Piso 3,Salas Procedimientos,LED Downlight,Samsung,ALTA,15012,30.78,2813.0,2800.389923824422,BAJO,5,0.0,0.0,1.0
LED-01109,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,23436,48.51,2073.0,2109.1988012186434,BAJO,4,0.0,0.0,1.0
LED-01110,Piso 3,Salas Procedimientos,LED Downlight,Genérico B,ALTA,28368,76.92,709.0,672.3578762531913,MEDIO,3,0.009601215343714394,0.0,0.9903987846562856
LED-01111,Piso 3,Salas Procedimientos,LED Downlight,Genérico A,ALTA,28044,62.59,1397.0,1385.3081933113335,BAJO,3,0.008575305291723201,0.0,0.9914246947082768
LED-01112,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,18336,41.75,2132.0,2146.8776528167564,BAJO,5,0.0,0.0,1.0
LED-01113,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,16512,36.18,2427.0,2454.433462872647,BAJO,5,0.0,0.0,1.0
LED-01114,Piso 3,Salas Procedimientos,LED Downlight,Philips,ALTA,14364,23.67,3859.0,3852.514029736203,BAJO,5,0.0,0.0,1.0
LED-01115,Piso 3,Salas Procedimientos,LED Downlight,Samsung,ALTA,22260,44.46,2317.0,2347.9492023980047,BAJO,5,0.0,0.0,1.0
LED-01116,Piso 3,Salas Procedimientos,LED Downlight,LG,ALTA,25968,64.27,1203.0,1217.8198627410393,BAJO,3,0.0,0.0,1.0
LED-01117,Piso 3,Salas Procedimientos,LED Downlight,Osram,ALTA,28332,47.9,2568.0,2562.7296370780405,BAJO,4,0.0,0.0,1.0
LED-01118,Piso 3,Salas Procedimientos,LED Downlight,Samsung,ALTA,22656,51.35,1789.0,1740.4076520311276,BAJO,4,0.0,0.0,1.0
LED-01119,Piso 3,Salas Procedimientos,LED Downlight,Genérico A,ALTA,27408,75.35,747.0,745.9053607518297,MEDIO,3,0.0,0.0,1.0
LED-01120,Piso 3,Salas Procedimientos,LED Downlight,Genérico A,ALTA,17160,42.15,1962.0,1960.7088786399036,BAJO,5,0.0,0.0,1.0
LED-01121,Piso 3,Oratorio,LED Downlight,LG,MEDIA,25728,57.33,1596.0,1588.7538479978568,BAJO,4,0.0,0.0,1.0
LED-01122,Piso 3,Oratorio,LED Downlight,Genérico A,MEDIA,13092,30.82,2449.0,2372.7944032614782,BAJO,5,0.0,0.0,1.0
LED-01123,Piso 3,Oratorio,LED Downlight,Samsung,MEDIA,24060,70.49,839.0,845.1538582887945,MEDIO,4,0.0,0.0,1.0
LED-01124,Piso 3,Oratorio,LED Downlight,LG,MEDIA,12996,24.9,3266.0,3259.722898507325,BAJO,5,0.0,0.0,1.0
LED-01125,Piso 3,Oratorio,LED Downlight,Genérico B,MEDIA,13836,27.17,3090.0,3093.8843690428807,BAJO,5,0.0,0.0,1.0
LED-01126,Piso 3,Oratorio,LED Downlight,Philips,MEDIA,24540,58.09,1475.0,1511.3356476334832,BAJO,4,0.0,0.0,1.0
LED-01127,Piso 3,Oratorio,LED Downlight,Genérico B,MEDIA,16056,42.56,1806.0,1830.9611176030771,BAJO,5,0.0,0.0,1.0
LED-01128,Piso 3,Oratorio,LED Downlight,Samsung,MEDIA,14760,36.7,2122.0,2147.9496640465663,BAJO,5,0.0,0.0,1.0
LED-01129,Piso 3,Oratorio,LED Downlight,Philips,MEDIA,23868,54.28,1675.0,1655.2813113436316,BAJO,5,0.0,0.0,1.0
LED-01130,Piso 3,Oratorio,LED Downlight,Osram,MEDIA,27804,61.8,1432.0,1404.42202315872,BAJO,4,0.0,0.0,1.0
LED-01131,Piso 3,Oratorio,LED Downlight,Philips,MEDIA,25416,77.86,602.0,586.5229280402524,MEDIO,3,0.0,0.0,1.0
LED-01132,Piso 3,Oratorio,LED Downlight,Samsung,MEDIA,23628,45.56,2353.0,2357.78106621266,BAJO,5,0.0,0.0,1.0
LED-01133,Piso 3,Oratorio,LED Downlight,Osram,MEDIA,12444,28.08,2656.0,2650.318642081292,BAJO,5,0.0,0.0,1.0
LED-01134,Piso 3,Oratorio,LED Downlight,Samsung,MEDIA,23700,49.49,2016.0,1932.402853863785,BAJO,5,0.0,0.0,1.0
LED-01135,Piso 3,Oratorio,LED Downlight,Osram,MEDIA,24936,53.52,1804.0,1851.6753698715784,BAJO,5,0.0,0.0,1.0
LED-01136,Piso 3,Oratorio,LED Downlight,Philips,MEDIA,22440,68.87,845.0,862.8843705814053,BAJO,4,0.0,0.0,1.0
LED-01137,Piso 3,Oratorio,LED Downlight,LG,MEDIA,18660,40.56,2279.0,2319.7325649900604,BAJO,5,0.0,0.0,1.0
LED-01138,Piso 3,Oratorio,LED Downlight,LG,MEDIA,20808,43.1,2289.0,2329.6819426199804,BAJO,5,0.0,0.0,1.0
LED-01139,Piso 3,Oratorio,LED Downlight,Osram,MEDIA,11160,22.02,3294.0,3214.156979236364,BAJO,5,0.0,0.0,1.0
LED-01140,Piso 3,Oratorio,LED Downlight,LG,MEDIA,25296,46.79,2397.0,2420.3711841014865,BAJO,5,0.0,0.0,1.0
LED-01141,Piso 3,Oratorio,LED Downlight,Philips,MEDIA,21492,42.91,2383.0,2412.332384946448,BAJO,5,0.0,0.0,1.0
LED-01142,Piso 3,Oratorio,LED Downlight,Osram,MEDIA,12648,31.13,2332.0,2316.6170409730803,BAJO,5,0.0,0.0,1.0
LED-01143,Piso 3,Oratorio,LED Downlight,Samsung,MEDIA,12564,23.95,3325.0,3329.779158410403,BAJO,5,0.0,0.0,1.0
LED-01144,Piso 3,Oratorio,LED Downlight,Genérico B,MEDIA,12780,28.15,2718.0,2722.4181694484805,BAJO,5,0.0,0.0,1.0
LED-01145,Piso 3,Oratorio,LED Downlight,Genérico B,MEDIA,22680,68.67,862.0,859.1462488697016,BAJO,4,0.0,0.0,1.0
LED-01146,Piso 3,Oratorio,LED Downlight,Philips,MEDIA,21132,58.66,1241.0,1282.4900180533339,BAJO,4,0.0,0.0,1.0
LED-01147,Piso 3,Oratorio,LED Downlight,Philips,MEDIA,14412,30.02,2800.0,2769.9434246533183,BAJO,5,0.0,0.0,1.0
LED-01148,Piso 3,Oratorio,LED Downlight,Genérico A,MEDIA,26952,67.66,1074.0,1041.1772647375728,BAJO,4,0.0,0.0,1.0
LED-01149,Piso 3,Oratorio,LED Downlight,Genérico B,MEDIA,20280,56.75,1288.0,1351.9807203209134,BAJO,4,0.0,0.0,1.0
LED-01150,Piso 3,Oratorio,LED Downlight,Genérico B,MEDIA,20484,49.56,1737.0,1713.0201429544825,BAJO,5,0.0,0.0,1.0
LED-01151,Piso 3,Pasillos,LED Tubo T8,Osram,MEDIA,40728,92.19,144.0,148.0146325729501,ALTO,2,0.030760663499760317,0.00418038570084666,0.9650589507993931
LED-01154,Piso 3,Pasillos,LED Tubo T8,Philips,MEDIA,39264,96.19,65.0,64.33893440077853,ALTO,2,0.04697814078068479,0.667749777411798,0.2852720818075173
LED-01156,Piso 3,Pasillos,LED Tubo T8,Osram,MEDIA,28416,68.51,544.0,538.2956097850858,BAJO,4,0.0,0.0,1.0
LED-01157,Piso 3,Pasillos,LED Tubo T8,LG,MEDIA,33120,125.64,-282.0,-430.9888503502863,ALTO,1,0.7964565957163515,0.06889868105743555,0.13464472322621293
LED-01158,Piso 3,Pasillos,LED Tubo T8,Genérico A,MEDIA,23280,74.23,337.0,340.10337213841274,MEDIO,3,0.013442153458576437,0.00418038570084666,0.9823774608405769
LED-01163,Piso 3,Pasillos,LED Tubo T8,Samsung,MEDIA,29784,63.83,703.0,714.7836658636933,BAJO,4,0.0,0.0,1.0
LED-01164,Piso 3,Pasillos,LED Tubo T8,Osram,MEDIA,27720,55.88,912.0,910.635362023323,BAJO,4,0.0,0.0,1.0
LED-01166,Piso 3,Pasillos,LED Tubo T8,Osram,MEDIA,22944,51.81,889.0,865.9962152666156,BAJO,5,0.0,0.0,1.0
LED-01167,Piso 3,Pasillos,LED Tubo T8,Philips,MEDIA,25464,59.66,717.0,714.9285792780022,BAJO,4,0.005202257761053621,0.012893620994964307,0.9819041212439821
LED-01168,Piso 3,Pasillos,LED Tubo T8,Philips,MEDIA,23808,51.42,937.0,915.062235990792,BAJO,5,0.0,0.00931237721021611,0.990687622789784
LED-01170,Piso 3,Pasillos,LED Tubo T8,LG,MEDIA,24552,81.83,227.0,228.7975874420115,MEDIO,3,0.0,0.01933422436167617,0.9806657756383238
LED-01171,Piso 3,Pasillos,LED Tubo T8,Philips,MEDIA,24336,56.1,793.0,806.1001656999248,BAJO,4,0.0,0.0,1.0
LED-01173,Piso 3,Pasillos,LED Tubo T8,Samsung,MEDIA,24936,59.32,712.0,703.0294997800976,BAJO,4,0.005202257761053621,0.012893620994964307,0.9819041212439821
LED-01178,Piso 3,Pasillos,LED Tubo T8,Philips,MEDIA,29208,62.11,742.0,735.5947198759382,BAJO,4,0.005202257761053621,0.02289362099496431,0.9719041212439821
LED-01184,Piso 3,Pasillos,LED Tubo T8,Samsung,MEDIA,24480,60.33,671.0,667.8055938935486,BAJO,4,0.0,0.008713235294117647,0.9912867647058823
LED-01188,Piso 3,Pasillos,LED Tubo T8,Osram,MEDIA,36912,78.88,412.0,392.2698698193736,MEDIO,3,0.025894298819828895,0.027539867550557765,0.9465658336296134
LED-01190,Piso 3,Pasillos,LED Tubo T8,Samsung,MEDIA,33240,86.83,210.0,220.16598690202372,MEDIO,3,0.0,0.026124106424911777,0.9738758935750882
LED-01194,Piso 4,Habitaciones Pacientes,LED Downlight,Osram,ALTA,42648,86.54,276.0,265.8936696025416,MEDIO,2,0.0,0.00931237721021611,0.990687622789784
LED-01195,Piso 4,Habitaciones Pacientes,LED Downlight,Samsung,ALTA,28752,73.3,436.0,438.09535134060735,MEDIO,3,0.009601215343714394,0.0,0.9903987846562856
LED-01196,Piso 4,Habitaciones Pacientes,LED Downlight,Osram,ALTA,34704,60.69,936.0,946.2978515261121,BAJO,4,0.009882720875684127,0.0,0.9901172791243158
LED-01199,Piso 4,Habitaciones Pacientes,LED Downlight,Genérico A,ALTA,26712,62.83,658.0,654.9950498125534,BAJO,3,0.0,0.0,1.0
LED-01200,Piso 4,Habitaciones Pacientes,LED Downlight,Samsung,ALTA,31536,76.08,413.0,403.83461772050083,MEDIO,3,0.0,0.0,1.0
LED-01203,Piso 4,Habitaciones Pacientes,LED Downlight,Philips,ALTA,25752,50.93,1034.0,1017.0685538481115,BAJO,4,0.0,0.0,1.0
LED-01206,Piso 4,Habitaciones Pacientes,LED Downlight,Philips,ALTA,32424,83.23,272.0,262.6855912973468,MEDIO,2,0.0,0.008286713286713286,0.9917132867132866
LED-01207,Piso 4,Habitaciones Pacientes,LED Downlight,Genérico A,ALTA,38520,88.23,214.0,223.4490477042268,MEDIO,2,0.0,0.009897682188348298,0.9901023178116517
LED-01208,Piso 4,Habitaciones Pacientes,LED Downlight,Osram,ALTA,22920,46.38,1104.0,1164.3074882638239,BAJO,4,0.0,0.0,1.0
LED-01209,Piso 4,Habitaciones Pacientes,LED Downlight,Philips,ALTA,31512,73.43,475.0,470.94069045740133,MEDIO,3,0.0,0.0,1.0
LED-01210,Piso 4,Habitaciones Pacientes,LED Downlight,Genérico B,ALTA,27936,67.47,561.0,543.1391972051399,BAJO,3,0.0,0.0,1.0
LED-01213,Piso 4,Habitaciones Pacientes,LED Downlight,LG,ALTA,32208,69.03,602.0,609.0258574464561,BAJO,3,0.0,0.0,1.0
LED-01214,Piso 4,Habitaciones Pacientes,LED Downlight,Osram,ALTA,33936,73.83,501.0,496.25959094199334,MEDIO,3,0.0,0.0,1.0
LED-01215,Piso 4,Habitaciones Pacientes,LED Downlight,Samsung,ALTA,36072,66.29,764.0,773.0189804247067,BAJO,3,0.0,0.0,1.0
LED-01217,Piso 4,Habitaciones Pacientes,LED Downlight,LG,ALTA,37320,87.08,231.0,240.3572231226298,MEDIO,2,0.009233016800584368,0.0,0.9907669831994156
LED-01220,Piso 4,Habitaciones Pacientes,LED Downlight,Philips,ALTA,45240,94.66,106.0,104.97615780798583,MUY ALTO,1,0.0,0.01971311475409836,0.9802868852459017
LED-01223,Piso 4,Habitaciones Pacientes,LED Downlight,Osram,ALTA,24408,70.8,420.0,435.18141983648667,MEDIO,3,0.0,0.0,1.0
LED-01224,Piso 4,Habitaciones Pacientes,LED Downlight,Samsung,ALTA,33048,74.31,476.0,472.66921115183516,MEDIO,3,0.0,0.0,1.0
LED-01225,Piso 4,Habitaciones Pacientes,LED Downlight,LG,ALTA,22968,54.83,789.0,785.0415825374736,BAJO,4,0.0,0.0,1.0
LED-01226,Piso 4,Habitaciones Pacientes,LED Downlight,Osram,ALTA,50880,149.72,-704.0,-699.6457690147998,MUY ALTO,1,0.9984119649770206,0.0,0.0015880350229795243
LED-01227,Piso 4,Habitaciones Pacientes,LED Downlight,Samsung,ALTA,42696,96.25,69.0,72.71488771135944,MUY ALTO,1,0.07639805252223933,0.8310370105139552,0.0925649369638054
LED-01228,Piso 4,Habitaciones Pacientes,LED Downlight,Osram,ALTA,31800,62.9,782.0,786.5427834062294,BAJO,3,0.0,0.0,1.0
LED-01229,Piso 4,Habitaciones Pacientes,LED Downlight,Osram,ALTA,40824,91.35,161.0,165.81775475662306,MUY ALTO,2,0.0,0.009854469854469854,0.9901455301455302
LED-01230,Piso 4,Habitaciones Pacientes,LED Downlight,Samsung,ALTA,34248,75.33,467.0,485.973106053071,MEDIO,3,0.0,0.009442231075697211,0.9905577689243029
LED-01234,Piso 4,Habitaciones Pacientes,LED Downlight,Genérico B,ALTA,53712,133.09,-556.0,-514.8598200736984,MUY ALTO,1,0.9895796852733828,0.00971311475409836,0.0007071999725188081
LED-01235,Piso 4,Habitaciones Pacientes,LED Downlight,LG,ALTA,44808,92.42,153.0,153.50749746125908,MUY ALTO,1,0.009947534102833158,0.029613198799720717,0.9604392670974462
LED-01236,Piso 4,Habitaciones Pacientes,LED Downlight,Philips,ALTA,39480,73.58,591.0,594.6552604124654,MEDIO,3,0.009768160741885627,0.00849462365591398,0.9817372156022003
LED-01239,Piso 4,Habitaciones Pacientes,LED Downlight,Genérico B,ALTA,25056,59.42,713.0,704.42657476885,BAJO,4,0.0,0.0,1.0
LED-01240,Piso 4,Habitaciones Pacientes,LED Downlight,Samsung,ALTA,25824,62.95,633.0,620.947230685639,BAJO,3,0.0,0.0,1.0
LED-01242,Piso 4,Habitaciones Pacientes,LED Downlight,Philips,ALTA,22488,53.14,826.0,819.4224700948565,BAJO,4,0.0,0.0,1.0
LED-01245,Piso 4,Habitaciones Pacientes,LED Downlight,Philips,ALTA,32904,70.55,572.0,569.1935471990884,MEDIO,3,0.0,0.00931237721021611,0.9906876227897838
LED-01246,Piso 4,Habitaciones Pacientes,LED Downlight,Samsung,ALTA,40512,91.55,156.0,165.357774117604,MUY ALTO,2,0.0,0.009442231075697211,0.9905577689243029
LED-01250,Piso 4,Habitaciones Pacientes,LED Downlight,Samsung,ALTA,22488,49.38,960.0,948.1618310280661,BAJO,4,0.0,0.0,1.0
LED-01252,Piso 4,Habitaciones Pacientes,LED Downlight,Philips,ALTA,48192,87.3,292.0,288.16822286066974,MEDIO,2,0.02,0.008943396226415094,0.9710566037735849
LED-01254,Piso 4,Habitaciones Pacientes,LED Downlight,Genérico B,ALTA,23016,50.98,922.0,922.5413009554544,BAJO,4,0.0,0.0,1.0
LED-01256,Piso 4,Habitaciones Pacientes,LED Downlight,LG,ALTA,30984,87.17,190.0,206.9257461067927,MEDIO,2,0.0,0.0,1.0
LED-01257,Piso 4,Habitaciones Pacientes,LED Downlight,Philips,ALTA,26904,56.82,852.0,841.910987121456,BAJO,4,0.0,0.0,1.0
LED-01258,Piso 4,Habitaciones Pacientes,LED Downlight,Samsung,ALTA,34008,78.97,377.0,380.41139735699346,MEDIO,2,0.0,0.0,1.0
LED-01260,Piso 4,Habitaciones Pacientes,LED Downlight,Osram,ALTA,39576,73.07,608.0,598.1246684892483,MEDIO,3,0.0,0.0,1.0
LED-01261,Piso 4,Habitaciones Pacientes,LED Downlight,Osram,ALTA,41664,97.86,38.0,38.70277700383226,MUY ALTO,1,0.026712794811668834,0.8616120991732056,0.11167510601512552
LED-01263,Piso 4,Habitaciones Pacientes,LED Downlight,Samsung,ALTA,34128,70.27,602.0,619.539940420785,MEDIO,3,0.0,0.0,1.0
LED-01264,Piso 4,Habitaciones Pacientes,LED Downlight,Genérico B,ALTA,33264,90.11,152.0,148.63269777774585,MUY ALTO,2,0.0035451558618479046,0.024590897118576416,0.9718639470195757
LED-01265,Piso 4,Habitaciones Pacientes,LED Downlight,Osram,ALTA,26136,55.98,856.0,860.3677652953444,BAJO,4,0.0,0.0,1.0
LED-01267,Piso 4,Habitaciones Pacientes,LED Downlight,Genérico A,ALTA,26760,70.22,473.0,477.3981150613889,MEDIO,3,0.0,0.0,1.0
